Geneid,BC16_fliv_N_1.sort.bam,BC16_fliv_N_2.sort.bam,BC16_fliv_O_1.sort.bam,BC16_fliv_O_2.sort.bam,BC16_fliv_P_1.sort.bam,BC16_fliv_P_2.sort.bam,BC16_fliv_Q_1.sort.bam,BC16_fliv_Q_2.sort.bam,BC16_fliv_R_1.sort.bam,BC16_fliv_R_2.sort.bam,CTRL_fliv_B_1.sort.bam,CTRL_fliv_B_2.sort.bam,CTRL_fliv_D_1.sort.bam,CTRL_fliv_D_2.sort.bam,CTRL_fliv_E_1.sort.bam,CTRL_fliv_E_2.sort.bam,CTRL_fliv_F_1.sort.bam,CTRL_fliv_F_2.sort.bam
Zfp654,0,0,358,357,239,245,45,45,0,0,41,40,233,233,0,0,0,0
Cggbp1,74,73,456,453,469,470,113,113,0,0,0,0,406,405,3,3,75,73
Gm9061,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
Gm16385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm23374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Htr1f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm22429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm9584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm49629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm23659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm49631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pou1f1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Chmp2b,154,155,375,375,229,228,136,134,53,53,36,36,554,552,37,37,31,31
Gm49633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm5221,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0
Vgll3,0,0,22,22,0,0,17,17,21,21,0,0,0,0,37,37,34,34
Gm7366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm49635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm22217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm22448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cadm2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1700010K23Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4933411O13Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm49640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm15828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm49648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm49649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm18495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm49650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm49651,23,23,0,0,0,0,0,0,70,69,49,49,0,0,44,44,0,0
Gm46542,0,0,0,3,10,8,0,22,0,0,0,0,11,10,0,0,0,0
Gm23591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm18496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4930428D20Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Speer2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm49655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm19082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm49656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm49657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gbe1,155,154,623,615,528,542,457,457,53,52,128,128,903,901,80,80,27,16
D16Ertd519e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm19291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm49665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm29823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4931420L22Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm18918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm49666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4930567J20Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm22797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm18549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm18550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm49667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8030451O07Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Robo1,41,41,173,172,101,98,0,0,38,38,0,0,218,221,18,18,0,0
Gm49670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4930500H12Rik,0,0,0,0,0,0,0,0,0,0,24,23,0,0,0,0,0,0
Gm25699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm18825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm49680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm18168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Robo2,49,49,79,79,13,13,0,0,0,0,59,59,47,51,25,24,18,17
Gm24272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm22163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm49660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm49659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm49658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm18021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mir691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm49671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm26307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm49674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm26937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A630036G19Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm49676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm49678,0,0,0,0,0,0,0,28,0,0,20,20,0,0,0,0,0,0
Gm49677,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0
Lipi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rbm11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm30162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hspa13,63,98,239,240,173,167,0,0,116,115,51,83,192,191,9,8,0,0
Gm15553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm22923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm15554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,23,23
Samsn1,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,33,33
Gm15555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4930578N18Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm22268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm26915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nrip1,29,29,124,123,126,127,79,78,77,73,0,0,196,192,28,28,59,59
Gm49587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm9843,21,33,166,228,172,204,3,35,40,49,2,1,173,232,39,66,2,3
Gm45030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm30726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm45029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm30790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1700041M19Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1700063K16Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm7501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Usp25,0,0,293,319,245,246,75,75,56,56,0,0,313,309,146,130,63,50
Mir99ahg,330,292,249,264,140,129,102,78,219,201,178,177,71,74,271,257,289,209
Gm31258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm37466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm21816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9430092D12Rik,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
Gm38071,8,28,0,0,0,0,17,22,53,47,0,0,0,0,0,0,0,0
9430053O09Rik,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
Gm37063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm37241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm36963,0,25,9,2,8,9,44,43,0,0,69,69,6,3,35,49,0,0
Gm37606,0,0,16,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm11146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mir99a,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Mirlet7c-1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
Gm37311,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Mir125b-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C130023A14Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9530003O04Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm37694,67,77,0,0,5,4,0,0,53,52,57,51,0,0,54,56,0,0
Gm17333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm49589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm25025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm5675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm25916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E330011O21Rik,0,0,27,38,20,33,0,0,0,0,0,0,20,20,0,0,0,0
Gm49591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cxadr,37,48,1033,1033,658,653,189,188,0,0,36,36,1229,1228,112,113,8,8
Btg3,0,0,29,33,29,36,0,0,0,0,0,0,40,26,0,0,0,0
Gm49590,0,0,5,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
Gm25038,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0
Gm49603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm49604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D16Ertd472e,0,0,77,62,82,81,0,0,0,0,0,22,66,67,0,0,0,0
4930478L05Rik,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0
Gm24861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4930570E03Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4930403O18Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chodl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tmprss15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm15692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm37709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rps19-ps12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1700066C05Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm23083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm49578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm19867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fkbp1a-ps3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ncam2,67,67,0,0,14,14,0,0,29,29,18,15,3,0,0,0,0,0
Gm26023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7120432I05Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm49555,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0
Gm49558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm5676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm49559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm49560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pgk1-ps1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm41480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm23355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm7559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm21833,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Rpl21-ps5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Gm49561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm41481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm49562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm7295,0,0,9,9,0,0,18,18,104,104,38,38,0,0,64,64,0,0
Gm24508,0,0,0,0,0,0,19,30,0,0,0,0,0,0,0,0,0,0
4930553E22Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm6032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A730009L09Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm2477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm25292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm2349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4930551I23Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mir155hg,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
Mir155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mrpl39,60,60,361,365,445,444,0,7,0,0,44,45,400,390,67,55,0,0
Gm26153,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0
Jam2,0,0,266,256,197,206,33,33,34,34,0,0,142,136,6,6,50,50
Gm25908,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
Atp5j,535,550,5639,5701,5749,5862,1228,1227,341,358,302,284,7365,7444,877,867,467,472
Gabpa,74,78,473,467,510,511,95,93,70,70,48,48,334,338,30,28,44,44
Gm49568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
App,83,83,889,891,747,743,165,150,103,102,74,75,1031,1031,275,265,122,118
Gm10791,0,0,6,3,5,3,0,0,0,0,0,0,22,22,0,0,0,0
Gm49228,0,0,0,0,0,0,0,0,0,0,18,18,0,0,0,0,0,0
Gm49227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm49226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0
Gm27295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyyr1,0,0,2,2,22,19,0,0,0,0,0,0,4,1,0,0,0,0
Gm2541,0,0,12,13,0,0,0,0,23,18,0,0,0,0,0,0,0,0
Gm6278,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Adamts1,0,0,185,186,129,129,0,0,0,0,29,30,79,79,0,0,31,31
4930556C24Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adamts5,66,71,165,166,69,67,21,21,0,0,63,62,81,78,27,18,48,49
Gm49570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1700007H22Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm32357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm49572,0,0,0,0,0,0,0,0,0,0,53,53,0,0,17,4,0,0
Gm32461,0,0,375,376,270,269,100,113,22,22,48,48,479,498,34,35,16,16
Gm32624,0,0,17,16,18,19,0,0,0,0,0,0,51,52,0,0,0,0
Gm25715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm38477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm32865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N6amt1,20,20,195,193,241,238,56,55,0,0,69,69,157,154,0,0,46,46
Ltn1,19,0,292,293,369,364,30,31,0,0,29,29,319,324,14,15,0,0
Gm25896,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0
Rwdd2b,49,49,112,111,112,107,19,19,0,0,0,1,82,78,0,0,16,16
Usp16,18,18,583,578,547,543,0,0,40,40,23,24,297,282,60,60,31,31
Cct8,69,69,2212,2229,2228,2260,465,465,58,58,0,0,1661,1655,208,195,126,126
B130034C11Rik,0,0,6,6,10,11,0,0,0,0,0,0,16,15,0,0,0,0
Gm24891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rpl31-ps4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Map3k7cl,0,0,0,0,0,0,0,0,0,0,33,18,0,0,0,0,0,0
Gm22808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20
Bach1,14,14,729,729,863,845,53,53,0,0,0,0,716,699,15,15,87,89
Gm23994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2810407A14Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,9,0
Grik1,0,0,0,0,0,0,0,0,24,29,0,0,0,0,0,0,0,0
Gm33255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4930420G21Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm46546,3,4,18,21,6,12,0,1,0,0,0,0,37,30,0,1,0,0
Cldn17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cldn8,0,0,6,6,10,10,0,0,0,0,0,0,12,12,0,0,0,0
Gm49688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Krtap24-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm23587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2310079G19Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Krtap26-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Krtap27-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm7667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2310061N02Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Krtap13-1,24,24,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Krtap13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2310034C09Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2310057N15Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm5965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4930553J12Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm20741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Krtap14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Krtap15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Krtap19-1,22,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Krtap19-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Krtap19-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Krtap19-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Krtap19-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Krtap19-9a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Krtap19-9b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Krtap16-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm49689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Krtap22-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm10229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Krtap6-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm10228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Krtap6-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1110025L11Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Krtap6-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm6358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm10061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22
Gm9789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm7735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1110057P08Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm34396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Krtap20-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Krtap21-1,62,62,0,0,1,0,26,26,0,0,110,105,0,0,9,9,4,4
Krtap6-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm23655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Krtap8-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Krtap7-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Krtap11-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm49696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm17844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tiam1,0,0,41,26,58,59,0,8,0,0,0,0,9,9,0,0,35,35
Gm2805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm7307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm49704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sod1,1169,1081,22096,21852,23211,23332,2106,2115,776,767,809,797,17524,17370,2208,2168,923,894
Scaf4,13,13,734,744,1058,1060,62,62,21,21,20,20,291,283,87,89,28,28
Gm49707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm49708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm49709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,0,0
Gm49710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hunk,0,0,49,49,17,17,0,0,0,0,69,69,10,11,0,0,0,0
Gm36001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1110008E08Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm49714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm23406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm36169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm49715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,0,0
Mis18a,14,14,65,64,68,58,0,0,0,0,0,0,78,73,0,0,0,0
Mrap,56,58,923,928,827,821,184,184,0,0,44,44,668,680,144,144,12,0
Urb1,0,0,225,222,203,193,0,0,0,0,0,0,78,85,0,0,0,0
Eva1c,25,0,31,31,10,11,0,0,32,32,0,0,13,13,11,11,0,0
Gm36363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm7831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm49727,0,0,7,8,11,5,0,0,0,0,0,0,0,0,0,0,0,0
Cfap298,0,0,18,12,18,21,0,0,0,0,0,0,16,16,0,0,0,0
4930534H18Rik,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Synj1,13,20,355,349,483,491,0,0,0,0,0,0,106,101,0,0,0,0
Gm22933,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm15965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,39,39
4930404I05Rik,0,0,17,10,30,27,0,0,0,0,0,0,11,9,0,0,0,0
Paxbp1,57,57,742,744,1053,1062,70,70,0,0,0,0,388,387,90,90,0,0
4931406G06Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4932438H23Rik,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
H3f3a-ps2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,38,38,0,0
Gm49611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm49612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm41492,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm49613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm49614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Olig2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm37016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Olig1,0,0,65,68,51,63,0,0,0,0,0,0,16,13,0,0,0,0
Gm15966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm24695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ifnar2,57,51,210,205,488,512,26,0,58,28,38,39,365,364,51,45,99,92
Gm21970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
